Timestamp,Volume Flow (m^3/h)
2024-04-01 11:59:00,185.17

2024-04-01 12:00:00,141.8

2024-04-01 12:01:00,232.87

2024-04-01 12:02:00,387.59

2024-04-01 12:03:00,216.87

2024-04-01 12:04:00,233.44

2024-04-01 12:05:00,318.43

2024-04-01 12:06:00,378.93

2024-04-01 12:07:00,116.68

2024-04-01 12:08:00,356.48

2024-04-01 12:09:00,280.04

2024-04-01 12:10:00,134.26

2024-04-01 12:11:00,307.66

2024-04-01 12:12:00,180.48

2024-04-01 12:13:00,135.68

2024-04-01 12:14:00,231.6

2024-04-01 12:15:00,317.5

2024-04-01 12:16:00,280.26

2024-04-01 12:17:00,196.08

2024-04-01 12:18:00,164.91

2024-04-01 12:19:00,270.19

2024-04-01 12:20:00,167.98

2024-04-01 12:21:00,175.7

2024-04-01 12:22:00,329.46

2024-04-01 12:23:00,129.07

2024-04-01 12:24:00,341.97

2024-04-01 12:25:00,122.97

2024-04-01 12:26:00,174.88

2024-04-01 12:27:00,195.6

2024-04-01 12:28:00,163.28

2024-04-01 12:29:00,110.11

2024-04-01 12:30:00,143.76

2024-04-01 12:31:00,203.66

2024-04-01 12:32:00,164.95

2024-04-01 12:33:00,193.26

2024-04-01 12:34:00,126.76

2024-04-01 12:35:00,125.47

2024-04-01 12:36:00,356.26

2024-04-01 12:37:00,383.45

2024-04-01 12:38:00,341.11

2024-04-01 12:39:00,365.77

2024-04-01 12:40:00,352.4

2024-04-01 12:41:00,346.24

2024-04-01 12:42:00,361.31

2024-04-01 12:43:00,199.11

2024-04-01 12:44:00,370.09

2024-04-01 12:45:00,369.01

2024-04-01 12:46:00,332.17

2024-04-01 12:47:00,131.03

2024-04-01 12:48:00,182.41

2024-04-01 12:49:00,301.08

2024-04-01 12:50:00,168.74

2024-04-01 12:51:00,239.04

2024-04-01 12:52:00,398.82

2024-04-01 12:53:00,298.98

2024-04-01 12:54:00,231.24

2024-04-01 12:55:00,186.61

2024-04-01 12:56:00,383.39

2024-04-01 12:57:00,224.42

2024-04-01 12:58:00,234.05

2024-04-01 12:59:00,308.91

2024-04-01 13:00:00,386.93

2024-04-01 13:01:00,136.74

2024-04-01 13:02:00,323.0

2024-04-01 13:03:00,299.93

2024-04-01 13:04:00,119.43

2024-04-01 13:05:00,296.39

2024-04-01 13:06:00,178.27

2024-04-01 13:07:00,192.85

2024-04-01 13:08:00,231.24

2024-04-01 13:09:00,294.81

2024-04-01 13:10:00,140.02

2024-04-01 13:11:00,353.28

2024-04-01 13:12:00,117.35

2024-04-01 13:13:00,245.48

2024-04-01 13:14:00,274.08

2024-04-01 13:15:00,138.2

2024-04-01 13:16:00,378.43

2024-04-01 13:17:00,326.93

2024-04-01 13:18:00,356.32

2024-04-01 13:19:00,317.0

2024-04-01 13:20:00,206.24

2024-04-01 13:21:00,245.15

2024-04-01 13:22:00,239.44

2024-04-01 13:23:00,179.17

2024-04-01 13:24:00,369.95

2024-04-01 13:25:00,327.93

2024-04-01 13:26:00,201.54

2024-04-01 13:27:00,139.79

2024-04-01 13:28:00,116.64

2024-04-01 13:29:00,270.01

2024-04-01 13:30:00,122.99

2024-04-01 13:31:00,326.67

2024-04-01 13:32:00,318.29

2024-04-01 13:33:00,201.66

2024-04-01 13:34:00,361.07

2024-04-01 13:35:00,200.31

2024-04-01 13:36:00,131.34

2024-04-01 13:37:00,271.78

2024-04-01 13:38:00,270.78

2024-04-01 13:39:00,243.23

2024-04-01 13:40:00,171.26

2024-04-01 13:41:00,359.74

2024-04-01 13:42:00,279.09

2024-04-01 13:43:00,214.63

2024-04-01 13:44:00,195.05

2024-04-01 13:45:00,249.23

2024-04-01 13:46:00,339.76

2024-04-01 13:47:00,227.29

2024-04-01 13:48:00,362.45

2024-04-01 13:49:00,146.32

2024-04-01 13:50:00,272.93

2024-04-01 13:51:00,237.44

2024-04-01 13:52:00,377.41

2024-04-01 13:53:00,223.3

2024-04-01 13:54:00,354.21

2024-04-01 13:55:00,363.75

2024-04-01 13:56:00,331.43

2024-04-01 13:57:00,283.61

2024-04-01 13:58:00,348.3

2024-04-01 13:59:00,312.49

2024-04-01 14:00:00,386.88

2024-04-01 14:01:00,274.51

2024-04-01 14:02:00,392.76

2024-04-01 14:03:00,195.56

2024-04-01 14:04:00,265.62

2024-04-01 14:05:00,392.99

2024-04-01 14:06:00,221.81

2024-04-01 14:07:00,140.37

2024-04-01 14:08:00,341.34

2024-04-01 14:09:00,393.93

2024-04-01 14:10:00,101.18

2024-04-01 14:11:00,367.32

2024-04-01 14:12:00,379.76

2024-04-01 14:13:00,181.04

2024-04-01 14:14:00,375.09

2024-04-01 14:15:00,258.17

2024-04-01 14:16:00,240.52

2024-04-01 14:17:00,182.9

2024-04-01 14:18:00,261.81

2024-04-01 14:19:00,118.49

2024-04-01 14:20:00,216.4

2024-04-01 14:21:00,361.43

2024-04-01 14:22:00,246.83

2024-04-01 14:23:00,228.12

2024-04-01 14:24:00,202.75

2024-04-01 14:25:00,289.59

2024-04-01 14:26:00,187.44

2024-04-01 14:27:00,270.35

2024-04-01 14:28:00,199.43

2024-04-01 14:29:00,396.57

2024-04-01 14:30:00,390.76

2024-04-01 14:31:00,382.0

2024-04-01 14:32:00,143.51

2024-04-01 14:33:00,208.76

2024-04-01 14:34:00,209.56

2024-04-01 14:35:00,134.24

2024-04-01 14:36:00,138.94

2024-04-01 14:37:00,300.44

2024-04-01 14:38:00,168.38

2024-04-01 14:39:00,175.32

2024-04-01 14:40:00,339.98

2024-04-01 14:41:00,318.85

2024-04-01 14:42:00,379.89

2024-04-01 14:43:00,347.29

2024-04-01 14:44:00,321.61

2024-04-01 14:45:00,217.4

2024-04-01 14:46:00,195.81

2024-04-01 14:47:00,352.4

2024-04-01 14:48:00,292.32

2024-04-01 14:49:00,168.33

2024-04-01 14:50:00,174.66

2024-04-01 14:51:00,350.08

2024-04-01 14:52:00,164.54

2024-04-01 14:53:00,281.48

2024-04-01 14:54:00,226.57

2024-04-01 14:55:00,176.48

2024-04-01 14:56:00,308.6

2024-04-01 14:57:00,257.79

2024-04-01 14:58:00,167.73

2024-04-01 14:59:00,114.16

2024-04-01 15:00:00,232.8

2024-04-01 15:01:00,365.56

2024-04-01 15:02:00,227.12

2024-04-01 15:03:00,256.9

2024-04-01 15:04:00,326.9

2024-04-01 15:05:00,347.44

2024-04-01 15:06:00,334.74

2024-04-01 15:07:00,315.47

2024-04-01 15:08:00,203.89

2024-04-01 15:09:00,247.62

2024-04-01 15:10:00,339.68

2024-04-01 15:11:00,126.23

2024-04-01 15:12:00,109.52

2024-04-01 15:13:00,207.93

2024-04-01 15:14:00,107.82

2024-04-01 15:15:00,352.19

2024-04-01 15:16:00,309.52

2024-04-01 15:17:00,248.98

2024-04-01 15:18:00,163.88

2024-04-01 15:19:00,377.81

2024-04-01 15:20:00,238.75

2024-04-01 15:21:00,219.45

2024-04-01 15:22:00,139.72

2024-04-01 15:23:00,285.99

2024-04-01 15:24:00,226.97

2024-04-01 15:25:00,188.87

2024-04-01 15:26:00,147.71

2024-04-01 15:27:00,327.32

2024-04-01 15:28:00,169.73

2024-04-01 15:29:00,165.45

2024-04-01 15:30:00,132.71

2024-04-01 15:31:00,202.47

2024-04-01 15:32:00,267.77

2024-04-01 15:33:00,321.66

2024-04-01 15:34:00,394.21

2024-04-01 15:35:00,271.31

2024-04-01 15:36:00,373.98

2024-04-01 15:37:00,213.77

2024-04-01 15:38:00,273.97

2024-04-01 15:39:00,100.19

2024-04-01 15:40:00,303.31

2024-04-01 15:41:00,192.89

2024-04-01 15:42:00,397.65

2024-04-01 15:43:00,128.72

2024-04-01 15:44:00,251.88

2024-04-01 15:45:00,200.84

2024-04-01 15:46:00,133.91

2024-04-01 15:47:00,362.36

2024-04-01 15:48:00,106.96

2024-04-01 15:49:00,308.96

2024-04-01 15:50:00,336.28

2024-04-01 15:51:00,368.92

2024-04-01 15:52:00,372.1

2024-04-01 15:53:00,335.22

2024-04-01 15:54:00,385.51

2024-04-01 15:55:00,277.07

2024-04-01 15:56:00,357.52

2024-04-01 15:57:00,295.8

2024-04-01 15:58:00,244.05

2024-04-01 15:59:00,122.59

2024-04-01 16:00:00,202.33

2024-04-01 16:01:00,327.13

2024-04-01 16:02:00,248.66

2024-04-01 16:03:00,128.22

2024-04-01 16:04:00,337.58

2024-04-01 16:05:00,370.81

2024-04-01 16:06:00,174.59

2024-04-01 16:07:00,337.67

2024-04-01 16:08:00,244.42

2024-04-01 16:09:00,170.85

2024-04-01 16:10:00,294.04

2024-04-01 16:11:00,176.9

2024-04-01 16:12:00,261.29

2024-04-01 16:13:00,320.09

2024-04-01 16:14:00,291.93

2024-04-01 16:15:00,112.83

2024-04-01 16:16:00,386.31

2024-04-01 16:17:00,139.95

2024-04-01 16:18:00,259.01

2024-04-01 16:19:00,143.71

2024-04-01 16:20:00,134.35

2024-04-01 16:21:00,100.12

2024-04-01 16:22:00,314.35

2024-04-01 16:23:00,235.78

2024-04-01 16:24:00,318.66

2024-04-01 16:25:00,260.27

2024-04-01 16:26:00,312.45

2024-04-01 16:27:00,358.56

2024-04-01 16:28:00,253.42

2024-04-01 16:29:00,361.39

2024-04-01 16:30:00,253.34

2024-04-01 16:31:00,375.36

2024-04-01 16:32:00,207.93

2024-04-01 16:33:00,294.69

2024-04-01 16:34:00,160.7

2024-04-01 16:35:00,393.72

2024-04-01 16:36:00,163.83

2024-04-01 16:37:00,336.18

2024-04-01 16:38:00,399.34

2024-04-01 16:39:00,223.57

2024-04-01 16:40:00,292.35

2024-04-01 16:41:00,257.09

2024-04-01 16:42:00,279.14

2024-04-01 16:43:00,172.97

2024-04-01 16:44:00,187.78

2024-04-01 16:45:00,338.04

2024-04-01 16:46:00,363.51

2024-04-01 16:47:00,255.62

2024-04-01 16:48:00,327.25

2024-04-01 16:49:00,174.49

2024-04-01 16:50:00,252.13

2024-04-01 16:51:00,114.61

2024-04-01 16:52:00,222.84

2024-04-01 16:53:00,286.35

2024-04-01 16:54:00,345.72

2024-04-01 16:55:00,303.23

2024-04-01 16:56:00,171.25

2024-04-01 16:57:00,240.17

2024-04-01 16:58:00,347.49

2024-04-01 16:59:00,359.23

2024-04-01 17:00:00,244.6

2024-04-01 17:01:00,217.42

2024-04-01 17:02:00,189.61

2024-04-01 17:03:00,326.15

2024-04-01 17:04:00,249.79

2024-04-01 17:05:00,108.96

2024-04-01 17:06:00,106.03

2024-04-01 17:07:00,204.58

2024-04-01 17:08:00,182.87

2024-04-01 17:09:00,156.08

2024-04-01 17:10:00,186.85

2024-04-01 17:11:00,312.03

2024-04-01 17:12:00,292.57

2024-04-01 17:13:00,130.82

2024-04-01 17:14:00,355.14

2024-04-01 17:15:00,107.63

2024-04-01 17:16:00,356.74

2024-04-01 17:17:00,378.38

2024-04-01 17:18:00,359.93

2024-04-01 17:19:00,268.7

2024-04-01 17:20:00,173.35

2024-04-01 17:21:00,171.16

2024-04-01 17:22:00,246.0

2024-04-01 17:23:00,381.21

2024-04-01 17:24:00,101.78

2024-04-01 17:25:00,260.11

2024-04-01 17:26:00,226.67

2024-04-01 17:27:00,228.59

2024-04-01 17:28:00,354.14

2024-04-01 17:29:00,130.73

2024-04-01 17:30:00,346.85

2024-04-01 17:31:00,288.02

2024-04-01 17:32:00,263.56

2024-04-01 17:33:00,170.55

2024-04-01 17:34:00,279.24

2024-04-01 17:35:00,344.24

2024-04-01 17:36:00,256.29

2024-04-01 17:37:00,229.78

2024-04-01 17:38:00,213.23

2024-04-01 17:39:00,351.33

2024-04-01 17:40:00,182.28

2024-04-01 17:41:00,245.98

2024-04-01 17:42:00,163.98

2024-04-01 17:43:00,118.7

2024-04-01 17:44:00,114.15

2024-04-01 17:45:00,362.18

2024-04-01 17:46:00,365.54

2024-04-01 17:47:00,119.63

2024-04-01 17:48:00,351.85

2024-04-01 17:49:00,224.75

2024-04-01 17:50:00,220.63

2024-04-01 17:51:00,157.44

2024-04-01 17:52:00,185.73

2024-04-01 17:53:00,274.76

2024-04-01 17:54:00,142.19

2024-04-01 17:55:00,315.71

2024-04-01 17:56:00,303.84

2024-04-01 17:57:00,114.72

2024-04-01 17:58:00,186.6

2024-04-01 17:59:00,338.04

2024-04-01 18:00:00,136.81

2024-04-01 18:01:00,149.35

2024-04-01 18:02:00,264.88

2024-04-01 18:03:00,135.58

2024-04-01 18:04:00,228.94

2024-04-01 18:05:00,183.27

2024-04-01 18:06:00,158.71

2024-04-01 18:07:00,296.88

2024-04-01 18:08:00,359.73

2024-04-01 18:09:00,148.19

2024-04-01 18:10:00,345.18

2024-04-01 18:11:00,198.99

2024-04-01 18:12:00,151.98

2024-04-01 18:13:00,314.74

2024-04-01 18:14:00,326.76

2024-04-01 18:15:00,312.77

2024-04-01 18:16:00,151.54

2024-04-01 18:17:00,328.54

2024-04-01 18:18:00,269.65

2024-04-01 18:19:00,155.56

2024-04-01 18:20:00,128.53

2024-04-01 18:21:00,335.08

2024-04-01 18:22:00,265.34

2024-04-01 18:23:00,250.99

2024-04-01 18:24:00,211.59

2024-04-01 18:25:00,342.35

2024-04-01 18:26:00,220.5

2024-04-01 18:27:00,113.06

2024-04-01 18:28:00,205.86

2024-04-01 18:29:00,267.1

2024-04-01 18:30:00,107.42

2024-04-01 18:31:00,347.7

2024-04-01 18:32:00,370.51

2024-04-01 18:33:00,107.48

2024-04-01 18:34:00,152.53

2024-04-01 18:35:00,108.7

2024-04-01 18:36:00,313.29

2024-04-01 18:37:00,223.25

2024-04-01 18:38:00,393.0

2024-04-01 18:39:00,117.84

2024-04-01 18:40:00,281.15

2024-04-01 18:41:00,344.75

2024-04-01 18:42:00,382.95

2024-04-01 18:43:00,133.4

2024-04-01 18:44:00,247.1

2024-04-01 18:45:00,349.31

2024-04-01 18:46:00,366.14

2024-04-01 18:47:00,237.72

2024-04-01 18:48:00,329.52

2024-04-01 18:49:00,392.77

2024-04-01 18:50:00,288.41

2024-04-01 18:51:00,320.55

2024-04-01 18:52:00,320.85

2024-04-01 18:53:00,367.66

2024-04-01 18:54:00,328.75

2024-04-01 18:55:00,264.9

2024-04-01 18:56:00,392.61

2024-04-01 18:57:00,114.67

2024-04-01 18:58:00,214.52

2024-04-01 18:59:00,187.23

2024-04-01 19:00:00,340.7

2024-04-01 19:01:00,157.94

2024-04-01 19:02:00,182.33

2024-04-01 19:03:00,116.39

2024-04-01 19:04:00,273.22

2024-04-01 19:05:00,363.81

2024-04-01 19:06:00,389.84

2024-04-01 19:07:00,159.43

2024-04-01 19:08:00,126.29

2024-04-01 19:09:00,160.76

2024-04-01 19:10:00,309.06

2024-04-01 19:11:00,290.03

2024-04-01 19:12:00,217.41

2024-04-01 19:13:00,399.89

2024-04-01 19:14:00,280.09

2024-04-01 19:15:00,383.68

2024-04-01 19:16:00,238.83

2024-04-01 19:17:00,119.58

2024-04-01 19:18:00,151.29

2024-04-01 19:19:00,291.21

2024-04-01 19:20:00,279.14

2024-04-01 19:21:00,386.62

2024-04-01 19:22:00,282.82

2024-04-01 19:23:00,362.17

2024-04-01 19:24:00,201.69

2024-04-01 19:25:00,151.16

2024-04-01 19:26:00,340.78

2024-04-01 19:27:00,218.91

2024-04-01 19:28:00,128.38

2024-04-01 19:29:00,384.48

2024-04-01 19:30:00,303.7

2024-04-01 19:31:00,178.57

2024-04-01 19:32:00,224.47

2024-04-01 19:33:00,290.56

2024-04-01 19:34:00,231.0

2024-04-01 19:35:00,385.3

2024-04-01 19:36:00,254.77

2024-04-01 19:37:00,177.92

2024-04-01 19:38:00,298.62

2024-04-01 19:39:00,144.28

2024-04-01 19:40:00,177.61

2024-04-01 19:41:00,185.88

2024-04-01 19:42:00,252.56

2024-04-01 19:43:00,253.29

2024-04-01 19:44:00,105.51

2024-04-01 19:45:00,263.36

2024-04-01 19:46:00,239.99

2024-04-01 19:47:00,361.33

2024-04-01 19:48:00,199.42

2024-04-01 19:49:00,385.64

2024-04-01 19:50:00,222.22

2024-04-01 19:51:00,191.26

2024-04-01 19:52:00,104.67

2024-04-01 19:53:00,378.43

2024-04-01 19:54:00,307.38

2024-04-01 19:55:00,212.29

2024-04-01 19:56:00,178.95

2024-04-01 19:57:00,222.13

2024-04-01 19:58:00,186.7

2024-04-01 19:59:00,239.97

2024-04-01 20:00:00,220.79

2024-04-01 20:01:00,330.47

2024-04-01 20:02:00,367.73

2024-04-01 20:03:00,144.65

2024-04-01 20:04:00,105.7

2024-04-01 20:05:00,331.08

2024-04-01 20:06:00,200.43

2024-04-01 20:07:00,399.61

2024-04-01 20:08:00,326.73

2024-04-01 20:09:00,271.38

2024-04-01 20:10:00,343.34

2024-04-01 20:11:00,320.74

2024-04-01 20:12:00,215.39

2024-04-01 20:13:00,149.28

2024-04-01 20:14:00,338.26

2024-04-01 20:15:00,283.54

2024-04-01 20:16:00,235.7

2024-04-01 20:17:00,337.73

2024-04-01 20:18:00,185.73

2024-04-01 20:19:00,276.4

2024-04-01 20:20:00,152.05

2024-04-01 20:21:00,367.78

2024-04-01 20:22:00,247.72

2024-04-01 20:23:00,346.92

2024-04-01 20:24:00,156.42

2024-04-01 20:25:00,200.51

2024-04-01 20:26:00,130.12

2024-04-01 20:27:00,165.47

2024-04-01 20:28:00,193.82

2024-04-01 20:29:00,192.58

2024-04-01 20:30:00,142.36

2024-04-01 20:31:00,167.3

2024-04-01 20:32:00,308.57

2024-04-01 20:33:00,216.37

2024-04-01 20:34:00,218.32

2024-04-01 20:35:00,201.07

2024-04-01 20:36:00,197.56

2024-04-01 20:37:00,162.37

2024-04-01 20:38:00,173.85

2024-04-01 20:39:00,334.73

2024-04-01 20:40:00,370.02

2024-04-01 20:41:00,311.49

2024-04-01 20:42:00,353.01

2024-04-01 20:43:00,350.56

2024-04-01 20:44:00,388.79

2024-04-01 20:45:00,288.46

2024-04-01 20:46:00,126.77

2024-04-01 20:47:00,389.51

2024-04-01 20:48:00,188.91

2024-04-01 20:49:00,372.87

2024-04-01 20:50:00,373.56

2024-04-01 20:51:00,252.7

2024-04-01 20:52:00,363.68

2024-04-01 20:53:00,105.03

2024-04-01 20:54:00,107.06

2024-04-01 20:55:00,227.8

2024-04-01 20:56:00,249.84

2024-04-01 20:57:00,301.51

2024-04-01 20:58:00,316.78

2024-04-01 20:59:00,129.74

2024-04-01 21:00:00,384.73

2024-04-01 21:01:00,175.29

2024-04-01 21:02:00,286.54

2024-04-01 21:03:00,105.02

2024-04-01 21:04:00,116.59

2024-04-01 21:05:00,167.02

2024-04-01 21:06:00,192.26

2024-04-01 21:07:00,322.09

2024-04-01 21:08:00,308.61

2024-04-01 21:09:00,229.66

2024-04-01 21:10:00,166.91

2024-04-01 21:11:00,227.51

2024-04-01 21:12:00,370.46

2024-04-01 21:13:00,385.26

2024-04-01 21:14:00,370.29

2024-04-01 21:15:00,191.88

2024-04-01 21:16:00,141.48

2024-04-01 21:17:00,131.88

2024-04-01 21:18:00,300.14

2024-04-01 21:19:00,253.96

2024-04-01 21:20:00,323.24

2024-04-01 21:21:00,103.05

2024-04-01 21:22:00,151.13

2024-04-01 21:23:00,341.19

2024-04-01 21:24:00,331.77

2024-04-01 21:25:00,292.57

2024-04-01 21:26:00,310.71

2024-04-01 21:27:00,387.5

2024-04-01 21:28:00,387.21

2024-04-01 21:29:00,191.42

2024-04-01 21:30:00,133.3

2024-04-01 21:31:00,338.01

2024-04-01 21:32:00,107.07

2024-04-01 21:33:00,325.9

2024-04-01 21:34:00,382.7

2024-04-01 21:35:00,345.87

2024-04-01 21:36:00,243.3

2024-04-01 21:37:00,285.6

2024-04-01 21:38:00,216.54

2024-04-01 21:39:00,216.53

2024-04-01 21:40:00,315.3

2024-04-01 21:41:00,363.0

2024-04-01 21:42:00,282.3

2024-04-01 21:43:00,257.3

2024-04-01 21:44:00,238.79

2024-04-01 21:45:00,169.31

2024-04-01 21:46:00,222.46

2024-04-01 21:47:00,126.46

2024-04-01 21:48:00,278.38

2024-04-01 21:49:00,387.09

2024-04-01 21:50:00,144.72

2024-04-01 21:51:00,121.42

2024-04-01 21:52:00,335.26

2024-04-01 21:53:00,141.8

2024-04-01 21:54:00,335.6

2024-04-01 21:55:00,395.44

2024-04-01 21:56:00,100.46

2024-04-01 21:57:00,390.02

2024-04-01 21:58:00,354.75

2024-04-01 21:59:00,241.1

2024-04-01 22:00:00,336.96

2024-04-01 22:01:00,106.07

2024-04-01 22:02:00,256.28

2024-04-01 22:03:00,348.29

2024-04-01 22:04:00,384.43

2024-04-01 22:05:00,261.4

2024-04-01 22:06:00,286.58

2024-04-01 22:07:00,310.53

2024-04-01 22:08:00,272.58

2024-04-01 22:09:00,377.42

2024-04-01 22:10:00,258.35

2024-04-01 22:11:00,288.9

2024-04-01 22:12:00,103.95

2024-04-01 22:13:00,260.57

2024-04-01 22:14:00,111.65

2024-04-01 22:15:00,204.98

2024-04-01 22:16:00,335.78

2024-04-01 22:17:00,108.61

2024-04-01 22:18:00,298.72

2024-04-01 22:19:00,210.92

2024-04-01 22:20:00,184.26

2024-04-01 22:21:00,234.67

2024-04-01 22:22:00,313.76

2024-04-01 22:23:00,189.24

2024-04-01 22:24:00,306.86

2024-04-01 22:25:00,148.03

2024-04-01 22:26:00,326.74

2024-04-01 22:27:00,354.06

2024-04-01 22:28:00,201.09

2024-04-01 22:29:00,292.83

2024-04-01 22:30:00,172.21

2024-04-01 22:31:00,397.07

2024-04-01 22:32:00,373.05

2024-04-01 22:33:00,342.65

2024-04-01 22:34:00,123.53

2024-04-01 22:35:00,312.97

2024-04-01 22:36:00,155.65

2024-04-01 22:37:00,121.78

2024-04-01 22:38:00,228.67

2024-04-01 22:39:00,146.03

2024-04-01 22:40:00,332.5

2024-04-01 22:41:00,384.19

2024-04-01 22:42:00,356.18

2024-04-01 22:43:00,168.16

2024-04-01 22:44:00,315.67

2024-04-01 22:45:00,168.33

2024-04-01 22:46:00,167.1

2024-04-01 22:47:00,321.1

2024-04-01 22:48:00,369.8

2024-04-01 22:49:00,387.63

2024-04-01 22:50:00,143.28

2024-04-01 22:51:00,171.86

2024-04-01 22:52:00,107.31

2024-04-01 22:53:00,356.17

2024-04-01 22:54:00,234.14

2024-04-01 22:55:00,115.7

2024-04-01 22:56:00,222.2

2024-04-01 22:57:00,211.0

2024-04-01 22:58:00,159.52

2024-04-01 22:59:00,255.42

2024-04-01 23:00:00,107.97

2024-04-01 23:01:00,264.95

2024-04-01 23:02:00,124.2

2024-04-01 23:03:00,372.23

2024-04-01 23:04:00,100.54

2024-04-01 23:05:00,342.78

2024-04-01 23:06:00,372.7

2024-04-01 23:07:00,372.9

2024-04-01 23:08:00,315.26

2024-04-01 23:09:00,391.21

2024-04-01 23:10:00,189.77

2024-04-01 23:11:00,148.61

2024-04-01 23:12:00,100.3

2024-04-01 23:13:00,294.81

2024-04-01 23:14:00,148.31

2024-04-01 23:15:00,249.6

2024-04-01 23:16:00,342.65

2024-04-01 23:17:00,312.62

2024-04-01 23:18:00,122.57

2024-04-01 23:19:00,267.76

2024-04-01 23:20:00,280.29

2024-04-01 23:21:00,202.85

2024-04-01 23:22:00,119.22

2024-04-01 23:23:00,143.23

2024-04-01 23:24:00,277.36

2024-04-01 23:25:00,326.4

2024-04-01 23:26:00,139.26

2024-04-01 23:27:00,169.78

2024-04-01 23:28:00,274.09

2024-04-01 23:29:00,329.02

2024-04-01 23:30:00,110.08

2024-04-01 23:31:00,137.04

2024-04-01 23:32:00,267.38

2024-04-01 23:33:00,368.4

2024-04-01 23:34:00,278.72

2024-04-01 23:35:00,181.27

2024-04-01 23:36:00,135.85

2024-04-01 23:37:00,291.24

2024-04-01 23:38:00,245.95

2024-04-01 23:39:00,147.88

2024-04-01 23:40:00,288.54

2024-04-01 23:41:00,399.19

2024-04-01 23:42:00,308.97

2024-04-01 23:43:00,253.48

2024-04-01 23:44:00,254.64

2024-04-01 23:45:00,277.04

2024-04-01 23:46:00,169.33

2024-04-01 23:47:00,283.94

2024-04-01 23:48:00,110.07

2024-04-01 23:49:00,366.28

2024-04-01 23:50:00,290.34

2024-04-01 23:51:00,208.18

2024-04-01 23:52:00,122.85

2024-04-01 23:53:00,206.26

2024-04-01 23:54:00,148.1

2024-04-01 23:55:00,394.12

2024-04-01 23:56:00,300.6

2024-04-01 23:57:00,133.7

2024-04-01 23:58:00,283.63

2024-04-01 23:59:00,358.14

